id|region|nsuId
0100CAB00CAC2000|GB|70030000004702
0100CEC00BF04000|GB|70030000005001
0100D2600DA50000|GB|70030000007042
0100D3000AEC2000|GB|70030000002541
0100D6300B938000|GB|70030000003341
0100D7700EDA0000|GB|70030000007741
0100D87002EE0000|GB|70030000000041
0100D9600BA8E000|GB|70030000004081
0100DC000A472000|GB|70030000001761
0100DD100AE8C000|GB|70030000002921
0100DE700B028000|GB|70030000002821
0100DFC00EA86000|GB|70030000007422
0100E1500B5EE000|GB|70030000003583
0100E1900923C000|GB|70030000001181
0100E1C00DB6C000|GB|70030000006183
0100E2500E55C000|GB|70030000007521
0100E2700D5B6000|GB|70030000006241
0100E3500B00E000|GB|70030000002341
0100E3500BD84000|GB|70030000003601
0100E4600E6A2000|GB|70030000007124
0100E6400B1EA000|GB|70030000003261
0100E67003A86000|GB|70030000000162
0100EAE00C29E000|GB|70030000003881
0100EB900A534000|GB|70030000002682
0100EF400CB4E000|GB|70030000005121
0100F1000CF16000|GB|70030000004901
0100F1500E168000|GB|70030000007101
0100F3400D228000|GB|70030000005761
0100F4400DE9E000|GB|70030000006641
0100F4F006EB0000|GB|70030000000642
0100F7000E2B6000|GB|70030000007482
0100FA900C466000|GB|70030000004122
0100FC900CAE4000|GB|70030000004441
0100f5400d534000|GB|70030000005721
01009A500E3DA000|GB|70030000007583
010042A010DD0000|GB|70030000010189
0100C1700FB34000|GB|70030000009801
01004510110C4000|GB|70030000010328
010054500E6D4000|GB|70030000007584
0100C5E00E540000|GB|70030000007102
01006B700EA6A000|GB|70030000008681
0100302010338000|GB|70030000010089
010091700EA2A000|GB|70030000007621
010069B00EAC8000|GB|70030000007742
0100C1B00E1CA000|GB|70030000006981
0100F19011226000|GB|70030000010401
0100F1B010A90000|GB|70030000010193
010060700D24C000|GB|70030000006444
0100E86010220000|GB|70030000010321
0100B8200ECA6000|GB|70030000008501
0100E9400FC94000|GB|70030000010084
01000DC00EBBE000|GB|70030000008781
0100F0900FF1C000|GB|70030000009522
0100A1200F1E0000|GB|70030000008701
01003ED00FEA2000|GB|70030000009621
0100BED00E514000|GB|70030000007241
010068C00F324000|GB|70030000009383
01007B200E7D0000|GB|70030000008662
010012500EF62000|GB|70030000009281
0100B5000D49C000|GB|70030000007781
0100D6700F386000|GB|70030000008685
01005B800DF58000|GB|70030000006862
010099200F6C2000|GB|70030000009382
01003DE00E000000|GB|70030000007401
010048C00EAD0000|GB|70030000007361
0100C7E00FC9E000|GB|70030000010083
01001FD01029E000|GB|70030000010090
0100F1500E168000|GB|70030000007101
0100F7900EA7E000|GB|70010000018682
010083D00F02E000|GB|70030000009802
010006D00FF34000|GB|70030000009701
010063800FCDC000|GB|70030000009601
0100FB900F97A000|GB|70030000009521
010074100EB70000|GB|70030000007861
01001B400FA32000|GB|70030000010460
01001330104F0000|GB|70030000010322
010038100EA60000|GB|70030000007623
0100B0300FC02000|GB|70030000010103
010004F00F236000|GB|70030000009541
01005E300F0C2000|GB|70030000009122
0100C2E00F53C000|GB|70030000009122
010094E00E018000|GB|70030000006861
0100CAB00F36A000|GB|70030000009261
010082700FD42000|GB|70030000010061
01000F300DAB2000|GB|70030000010126
01002D000DF5A000|GB|70030000008002
010005800F46E000|GB|70030000009041
0100BFD00F028000|GB|70030000008761
010012E00EBB8000|GB|70030000007483
010002C00DC80000|GB|70030000010125
010050800D424000|GB|70030000007125
010021600E1BC000|GB|70030000010449
010060C00E280000|GB|70010000017324
0100DB800F980000|GB|70030000009341
01002B500EEFA000|GB|70030000009803
01001D300FEC2000|GB|70030000010102
010029B00D240000|GB|70030000007421
010081D00E6BA000|GB|70030000009121
01008ED00E6C0000|GB|70030000009181
0100D2600DA50000|GB|70030000007042
0100B720103EE000|GB|70030000010132
010042600EDB6000|GB|70030000007681
0100C4400F622000|GB|70030000009241
010025E01076A000|GB|70030000010341
0100DFC00EA86000|GB|70030000007422
0100B2800D506000|GB|70030000006321
01005E200E6FE000|GB|70030000007281
0100B7E00E026000|GB|70030000008221
010084800F7A4000|GB|70030000010362
0100E2500E55C000|GB|70030000007521
0100AA800E7E8000|GB|70030000008081
0100C4F00D9DA000|GB|70030000010131
01004C800D426000|GB|70030000007622
0100ACB00F72A000|GB|70030000009021
0100A6B0108DA000|GB|70030000010325
0100D7700EDA0000|GB|70030000007741
0100E4600E6A2000|GB|70030000007124
010001100E820000|GB|70030000007181
010088D00F6D0000|GB|70030000008941
010088E0109C0000|GB|70030000010643
0100E6200F298000|GB|70030000009961
010078800E8F0000|GB|70030000007661
010042100E8B0000|GB|70030000007142
01005540111AC000|GB|70030000010366
010096000EB10000|GB|70030000007481
0100A330107FA000|GB|70030000010162
010005900E520000|GB|70030000006921
010015C00D524000|GB|70030000008481
01007D500F724000|GB|70030000008870
0100CCA010342000|GB|70030000010368
