id|rightsId|version
010001A00A1F6800|00000000000000000000000000000000|65536
010001A00C840000|010001A00C8400000000000000000005|0
010001A01329C000|00000000000000000000000000000000|
010001B005E5C000|010001B005E5C0000000000000000000|0
010001B005E5C800|00000000000000000000000000000000|262144
010001B011D00000|00000000000000000000000000000000|0
010001B01398C000|00000000000000000000000000000000|0
010001C011354000|00000000000000000000000000000000|0
010001C011354800|00000000000000000000000000000000|131072
010001C011BBA000|00000000000000000000000000000000|0
010001C011BBA800|00000000000000000000000000000000|65536
010001D014348000|00000000000000000000000000000000|0
010001D014348800|00000000000000000000000000000000|65536
010001E00A5F6000|00000000000000000000000000000000|0
010001E00A5F6800|00000000000000000000000000000000|65536
010001E00F75A000|00000000000000000000000000000000|0
010001E0137DE000|00000000000000000000000000000000|0
010001F00D9B8000|010001F00D9B80000000000000000007|
010001F0145A8000|00000000000000000000000000000000|0
010001F0145A8800|00000000000000000000000000000000|65536
010001F014D9A000|00000000000000000000000000000000|0
010002100CDCC000|00000000000000000000000000000000|0
010002100CDCC800|00000000000000000000000000000000|65536
010002200CECA000|010002200CECA0000000000000000006|0
01000220144FE000|00000000000000000000000000000000|0
01000220158C4000|00000000000000000000000000000000|0
0100023009C72000|0100023009C720000000000000000003|0
0100023009C72800|00000000000000000000000000000000|196608
010002300C632000|00000000000000000000000000000000|0
010002300C632800|00000000000000000000000000000000|131072
010002300CB0A000|010002300CB0A0000000000000000005|0
0100023012640000|00000000000000000000000000000000|0
0100024008310000|01000240083100000000000000000004|0
0100024008310800|00000000000000000000000000000000|196608
010002400F408000|00000000000000000000000000000000|0
0100024011858000|00000000000000000000000000000000|0
010002501378C000|00000000000000000000000000000000|
010002600E17A000|00000000000000000000000000000000|0
010002600E17A800|00000000000000000000000000000000|196608
0100026011058000|00000000000000000000000000000000|0
0100026011058800|00000000000000000000000000000000|65536
0100026013434000|00000000000000000000000000000000|
010002700C34C000|010002700C34C0000000000000000005|0
010002700C646000|00000000000000000000000000000000|
010002800B818000|010002800B8180000000000000000005|0
010002800B818800|00000000000000000000000000000000|65536
010002900294A000|00000000000000000000000000000000|
010002900294A800|00000000000000000000000000000000|131072
010002900B75A000|010002900B75A0000000000000000006|0
0100029014040000|00000000000000000000000000000000|
010002A00CC42000|010002A00CC420000000000000000006|0
010002A00CD68000|00000000000000000000000000000000|0
010002A00CD68800|00000000000000000000000000000000|131072
010002A00D168000|00000000000000000000000000000000|
010002B00C534000|00000000000000000000000000000000|0
010002B00C534800|00000000000000000000000000000000|589824
010002B013452000|00000000000000000000000000000000|0
010002C00C270000|00000000000000000000000000000000|0
010002C00C270800|00000000000000000000000000000000|65536
010002C00DC80000|00000000000000000000000000000000|
010002C011710000|00000000000000000000000000000000|
010002C011710800|00000000000000000000000000000000|65536
010002C012026000|00000000000000000000000000000000|0
010002C012026800|00000000000000000000000000000000|131072
010002D00632E000|010002D00632E0000000000000000004|0
010002D00632E800|00000000000000000000000000000000|131072
010002D00EDD0000|00000000000000000000000000000000|0
010002D00EDD0800|00000000000000000000000000000000|65536
010002D0135F2000|00000000000000000000000000000000|0
010002E00D3FE000|00000000000000000000000000000000|0
010002E00D3FE800|00000000000000000000000000000000|131072
010002E00D548000|00000000000000000000000000000000|0
010002F001220000|010002F0012200000000000000000000|0
010002F001220800|00000000000000000000000000000000|131072
010002F009A7A000|010002F009A7A0000000000000000004|0
010002F009A7A800|00000000000000000000000000000000|65536
010002F00CC20000|00000000000000000000000000000000|0
010003000E146000|00000000000000000000000000000000|0
010003000E146800|00000000000000000000000000000000|65536
0100030010D3E000|00000000000000000000000000000000|
0100030010D3E800|00000000000000000000000000000000|196608
0100030012E82000|00000000000000000000000000000000|0
0100030012E82800|00000000000000000000000000000000|131072
0100030014184000|00000000000000000000000000000000|0
0100030014184800|00000000000000000000000000000000|65536
010003001536E000|00000000000000000000000000000000|0
010003100F1F4000|00000000000000000000000000000000|0
010003100F1F4800|00000000000000000000000000000000|131072
01000320000CC000|01000320000CC0000000000000000000|0
01000320000CC800|00000000000000000000000000000000|65536
01000320060AC000|00000000000000000000000000000000|0
01000320060AC800|00000000000000000000000000000000|65536
010003200ABE4000|010003200ABE40000000000000000005|0
010003200ABE4800|00000000000000000000000000000000|65536
01000320110C2000|00000000000000000000000000000000|0
01000320110C2800|00000000000000000000000000000000|65536
010003300BA80000|010003300BA800000000000000000005|0
010003300BA80800|00000000000000000000000000000000|65536
01000330105BE000|00000000000000000000000000000000|0
0100034012606000|00000000000000000000000000000000|0
010003401564E000|00000000000000000000000000000000|0
0100035013D20000|00000000000000000000000000000000|
01000360107BC000|00000000000000000000000000000000|0
01000360154A0000|00000000000000000000000000000000|
010003700B11A000|00000000000000000000000000000000|
010003700B11A800|00000000000000000000000000000000|65536
010003700F800000|00000000000000000000000000000000|0
010003700F800800|00000000000000000000000000000000|65536
010003701002C000|00000000000000000000000000000000|0
01000370126F8000|00000000000000000000000000000000|0
0100038013A98000|00000000000000000000000000000000|0
0100039002CCC000|00000000000000000000000000000000|0
010003900350C000|010003900350C0000000000000000003|0
010003900350C800|00000000000000000000000000000000|524288
010003900350D001|010003900350D0010000000000000003|0
010003900350D002|010003900350D0020000000000000003|0
010003900350D003|010003900350D0030000000000000003|0
010003900350D004|010003900350D0040000000000000003|0
010003900350D005|010003900350D0050000000000000003|0
010003900350D006|010003900350D0060000000000000003|0
010003900350D007|010003900350D0070000000000000003|0
010003900350D008|010003900350D0080000000000000003|0
010003900350D009|010003900350D0090000000000000003|0
010003900350D00A|010003900350D00A0000000000000003|0
010003900350D00B|010003900350D00B0000000000000003|0
010003900350D00C|010003900350D00C0000000000000003|0
010003900350D00D|010003900350D00D0000000000000003|0
010003900350D00E|010003900350D00E0000000000000004|0
010003900350D00F|010003900350D00F0000000000000004|0
010003900350D010|010003900350D0100000000000000004|0
010003900350D011|010003900350D0110000000000000004|0
010003900350D012|010003900350D0120000000000000004|0
010003900350D013|010003900350D0130000000000000004|0
010003900350D014|010003900350D0140000000000000004|0
010003900350D015|010003900350D0150000000000000005|0
010003900E46A000|00000000000000000000000000000000|0
010003901428A000|00000000000000000000000000000000|0
010003901428A800|00000000000000000000000000000000|65536
010003A00D0B4000|00000000000000000000000000000000|0
010003A00EA90000|00000000000000000000000000000000|0
010003A014D3A000|00000000000000000000000000000000|0
010003B00D3A2000|00000000000000000000000000000000|0
010003B00D3A2800|00000000000000000000000000000000|131072
010003B00F6A6000|00000000000000000000000000000000|0
010003B00F6A6800|00000000000000000000000000000000|327680
010003B013886800|00000000000000000000000000000000|131072
010003C0099EE000|010003C0099EE0000000000000000005|0
010003C0099EE800|00000000000000000000000000000000|65536
010003C00B868000|010003C00B8680000000000000000005|0
010003C00B868800|00000000000000000000000000000000|65536
010003D00867A000|010003D00867A0000000000000000003|
010003D00867A800|00000000000000000000000000000000|
010003D00F262000|00000000000000000000000000000000|0
010003D00F262800|00000000000000000000000000000000|65536
010003E0099AC000|010003E0099AC0000000000000000003|0
010003E0099AC800|00000000000000000000000000000000|65536
010003E00FB90000|00000000000000000000000000000000|0
010003E00FB90800|00000000000000000000000000000000|196608
010003F003A34000|010003F003A340000000000000000005|0
010003F003A34800|00000000000000000000000000000000|131072
010003F00BD48000|010003F00BD480000000000000000005|0
010003F00C5C0000|00000000000000000000000000000000|0
010003F00C5C0800|00000000000000000000000000000000|65536
010003F00CC98000|010003F00CC980000000000000000007|0
010003F00CC98800|00000000000000000000000000000000|65536
010004000AABC000|00000000000000000000000000000000|
010004000AABC800|00000000000000000000000000000000|458752
010004100FBB0000|00000000000000000000000000000000|0
010004100FBB0800|00000000000000000000000000000000|65536
0100041013360000|00000000000000000000000000000000|0
0100041013360800|00000000000000000000000000000000|131072
010004200FC7C000|00000000000000000000000000000000|
010004201180A000|00000000000000000000000000000000|
01000420118D4000|00000000000000000000000000000000|
010004300C33A000|010004300C33A0000000000000000005|0
0100043011CEC000|00000000000000000000000000000000|0
0100043011CEC800|00000000000000000000000000000000|65536
010004400B22A000|010004400B22A0000000000000000005|0
010004400B22A800|00000000000000000000000000000000|65536
010004400B28A000|010004400B28A0000000000000000005|0
010004400B28A800|00000000000000000000000000000000|131072
010004400BB58000|00000000000000000000000000000000|0
01000440123A6000|00000000000000000000000000000000|0
01000440123A6800|00000000000000000000000000000000|131072
010004500DE50000|00000000000000000000000000000000|0
0100045010A28000|00000000000000000000000000000000|0
0100045010EB6000|00000000000000000000000000000000|0
0100046011AE6000|00000000000000000000000000000000|0
0100046011AE6800|00000000000000000000000000000000|65536
01000460144B4000|00000000000000000000000000000000|0
0100047009742000|01000470097420000000000000000003|0
0100047009742800|00000000000000000000000000000000|131072
0100047013378000|00000000000000000000000000000000|0
0100047013378800|00000000000000000000000000000000|262144
010004701504A000|00000000000000000000000000000000|0
010004701504A800|00000000000000000000000000000000|131072
01000490067AE000|01000490067AE0000000000000000003|0
01000490067AE800|00000000000000000000000000000000|
010004900D772000|00000000000000000000000000000000|0
010004900D976000|00000000000000000000000000000000|0
010004901194A000|00000000000000000000000000000000|0
010004A007890000|010004A0078900000000000000000004|0
010004A007890800|00000000000000000000000000000000|
010004B0130C8000|00000000000000000000000000000000|0
010004B0130C8800|00000000000000000000000000000000|131072
010004C00ACE0000|010004C00ACE00000000000000000004|0
010004C00ACE0800|00000000000000000000000000000000|
010004C014F7A000|00000000000000000000000000000000|
010004D00A9C0000|00000000000000000000000000000000|0
010004D00A9C0800|00000000000000000000000000000000|131072
010004D00D222000|010004D00D2220000000000000000007|
010004D00D32A000|00000000000000000000000000000000|0
010004D00D32A800|00000000000000000000000000000000|65536
010004F00F236000|00000000000000000000000000000000|
010005000B244000|010005000B2440000000000000000005|0
010005000B244800|00000000000000000000000000000000|131072
010005100AF90000|010005100AF900000000000000000006|0
010005100AF90800|00000000000000000000000000000000|65536
0100051012E5C000|00000000000000000000000000000000|0
0100052004384000|01000520043840000000000000000000|0
0100052004384800|00000000000000000000000000000000|131072
010005300D1D8000|00000000000000000000000000000000|0
010005300EDCC000|00000000000000000000000000000000|0
010005300EDCC800|00000000000000000000000000000000|65536
010005400A45E000|00000000000000000000000000000000|0
010005400E394000|00000000000000000000000000000000|0
010005400E394800|00000000000000000000000000000000|65536
010005400EC0C000|00000000000000000000000000000000|0
01000540139F6000|00000000000000000000000000000000|0
01000540139F6800|00000000000000000000000000000000|262144
0100055007B86000|0100055007B860000000000000000004|0
0100055007B86800|00000000000000000000000000000000|196608
010005500ADDC000|010005500ADDC0000000000000000005|0
010005500ADDC800|00000000000000000000000000000000|196608
010005500E81E000|00000000000000000000000000000000|0
010005700DE3E000|00000000000000000000000000000000|0
010005800DEF0000|00000000000000000000000000000000|
010005800F1BA000|00000000000000000000000000000000|0
010005800F1BA800|00000000000000000000000000000000|65536
010005800F46E000|00000000000000000000000000000000|
01000580117EA000|00000000000000000000000000000000|0
01000580117EA800|00000000000000000000000000000000|65536
0100059009EFE000|0100059009EFE0000000000000000005|0
0100059009EFE800|00000000000000000000000000000000|131072
010005900E2B2000|00000000000000000000000000000000|
010005900E520000|00000000000000000000000000000000|
0100059012BAE000|00000000000000000000000000000000|0
0100059012BAE800|00000000000000000000000000000000|196608
010005A00A4F4000|010005A00A4F40000000000000000004|0
010005A00A4F4800|00000000000000000000000000000000|
010005A00B312000|010005A00B3120000000000000000005|0
010005A00B312800|00000000000000000000000000000000|65536
010005A0143CC000|00000000000000000000000000000000|0
010005A0143CC800|00000000000000000000000000000000|65536
010005C00B482000|010005C00B4820000000000000000004|0
010005C00B482800|00000000000000000000000000000000|131072
010005C00EE90000|00000000000000000000000000000000|0
010005D0079F8000|010005D0079F80000000000000000003|
010005D0079F8800|00000000000000000000000000000000|
010005D00FC06000|00000000000000000000000000000000|0
010005E00E2BC000|00000000000000000000000000000000|0
010005E00E2BC800|00000000000000000000000000000000|65536
010005F00E036000|00000000000000000000000000000000|0
010005F0107A0000|00000000000000000000000000000000|0
010006000F85E000|00000000000000000000000000000000|
010006000F85E800|00000000000000000000000000000000|131072
010006001107E000|00000000000000000000000000000000|0
0100060011108000|00000000000000000000000000000000|0
0100060011108800|00000000000000000000000000000000|262144
0100060011109001|00000000000000000000000000000000|0
0100060011109002|00000000000000000000000000000000|0
0100060011109003|00000000000000000000000000000000|0
0100060011109004|00000000000000000000000000000000|0
0100060011109005|00000000000000000000000000000000|0
0100060011109006|00000000000000000000000000000000|0
0100060011109007|00000000000000000000000000000000|0
0100060011109008|00000000000000000000000000000000|0
0100060011109009|00000000000000000000000000000000|0
0100060013786000|00000000000000000000000000000000|0
0100060013786800|00000000000000000000000000000000|196608
010006100C050000|010006100C0500000000000000000005|
010006200949E000|010006200949E0000000000000000004|0
010006200949E800|00000000000000000000000000000000|65536
0100063005C86000|0100063005C860000000000000000003|0
0100063005C86800|00000000000000000000000000000000|65536
010006300AFCE000|010006300AFCE0000000000000000007|0
010006300AFFE000|010006300AFFE0000000000000000004|0
010006300AFFE800|00000000000000000000000000000000|
010006300B556000|00000000000000000000000000000000|0
01000650134FE000|00000000000000000000000000000000|0
0100065013F20000|00000000000000000000000000000000|0
0100066004D68000|0100066004D680000000000000000003|0
0100066004D68800|00000000000000000000000000000000|65536
010006600AE9C000|010006600AE9C0000000000000000005|0
010006600AE9C800|00000000000000000000000000000000|
010006600BF1E000|00000000000000000000000000000000|
010006600BF1F002|00000000000000000000000000000000|
010006600BF1F003|00000000000000000000000000000000|
010006600D1C0000|010006600D1C00000000000000000007|0
010006600D1C0800|00000000000000000000000000000000|65536
0100067013BB8000|00000000000000000000000000000000|0
0100067013BB8800|00000000000000000000000000000000|65536
010006800E13A000|00000000000000000000000000000000|0
0100068010226000|00000000000000000000000000000000|0
0100068010226800|00000000000000000000000000000000|65536
0100068011DB0000|00000000000000000000000000000000|0
0100068011DB0800|00000000000000000000000000000000|65536
0100069000078000|00000000000000000000000000000000|
0100069000078800|00000000000000000000000000000000|524288
0100069000079000|00000000000000000000000000000000|
0100069000079001|00000000000000000000000000000000|
0100069000079002|00000000000000000000000000000000|
0100069000079003|00000000000000000000000000000000|
0100069000079004|00000000000000000000000000000000|
0100069000079005|00000000000000000000000000000000|
0100069000079006|00000000000000000000000000000000|
0100069000079008|00000000000000000000000000000000|
010006900007900B|00000000000000000000000000000000|
010006900007900D|00000000000000000000000000000000|
010006900007900E|00000000000000000000000000000000|
010006900007900F|00000000000000000000000000000000|
0100069000079033|00000000000000000000000000000000|
0100069000079034|00000000000000000000000000000000|
0100069000079035|00000000000000000000000000000000|
0100069000079036|00000000000000000000000000000000|
0100069000079037|00000000000000000000000000000000|
0100069000079038|00000000000000000000000000000000|
0100069000079039|00000000000000000000000000000000|
010006900007903A|00000000000000000000000000000000|
010006900007903B|00000000000000000000000000000000|
010006900007903C|00000000000000000000000000000000|
010006900007903D|00000000000000000000000000000000|
010006900007903E|00000000000000000000000000000000|
010006900007903F|00000000000000000000000000000000|
0100069000079040|00000000000000000000000000000000|
0100069000079042|00000000000000000000000000000000|
0100069000079049|00000000000000000000000000000000|
010006900007904A|00000000000000000000000000000000|
010006900007904B|00000000000000000000000000000000|
010006900007904C|00000000000000000000000000000000|
010006900007904D|00000000000000000000000000000000|
010006900007904E|00000000000000000000000000000000|
0100069000079055|00000000000000000000000000000000|
0100069000079056|00000000000000000000000000000000|
0100069000079058|00000000000000000000000000000000|
0100069000079059|00000000000000000000000000000000|
010006900007905A|00000000000000000000000000000000|
010006900007905B|00000000000000000000000000000000|
010006900007905E|00000000000000000000000000000000|
010006900007905F|00000000000000000000000000000000|
0100069000079062|00000000000000000000000000000000|
0100069000079063|00000000000000000000000000000000|
0100069000079066|00000000000000000000000000000000|
0100069000079067|00000000000000000000000000000000|
010006900007906A|00000000000000000000000000000000|
010006900007906B|00000000000000000000000000000000|
010006900007906E|00000000000000000000000000000000|
010006900007906F|00000000000000000000000000000000|
0100069000079072|00000000000000000000000000000000|
0100069000079073|00000000000000000000000000000000|
0100069000079076|00000000000000000000000000000000|
0100069000079077|00000000000000000000000000000000|
0100069000079078|00000000000000000000000000000000|
0100069000079079|00000000000000000000000000000000|
010006900007907D|00000000000000000000000000000000|
010006900007907E|00000000000000000000000000000000|
010006900007907F|00000000000000000000000000000000|
0100069000079080|00000000000000000000000000000000|
0100069000079081|00000000000000000000000000000000|
0100069000079082|00000000000000000000000000000000|
0100069000079083|00000000000000000000000000000000|
0100069000079084|00000000000000000000000000000000|
0100069000079085|00000000000000000000000000000000|
0100069000079086|00000000000000000000000000000000|
0100069000079087|00000000000000000000000000000000|
0100069000079088|00000000000000000000000000000000|
0100069000079089|00000000000000000000000000000000|
010006900007908A|00000000000000000000000000000000|
010006900007908B|00000000000000000000000000000000|
010006900007908C|00000000000000000000000000000000|
010006900007908D|00000000000000000000000000000000|
010006900007908E|00000000000000000000000000000000|
010006900007908F|00000000000000000000000000000000|
0100069000079094|00000000000000000000000000000000|
0100069000079095|00000000000000000000000000000000|
0100069000079096|00000000000000000000000000000000|
0100069000079097|00000000000000000000000000000000|
0100069000079098|00000000000000000000000000000000|
0100069000079099|00000000000000000000000000000000|
010006900007909A|00000000000000000000000000000000|
010006900007909B|00000000000000000000000000000000|
010006900007909C|00000000000000000000000000000000|
010006900007909D|00000000000000000000000000000000|
010006900007909E|00000000000000000000000000000000|
010006900007909F|00000000000000000000000000000000|
01000690000790A0|00000000000000000000000000000000|
01000690000790A1|00000000000000000000000000000000|
01000690000790A2|00000000000000000000000000000000|
01000690000790A3|00000000000000000000000000000000|
01000690000790A4|00000000000000000000000000000000|
01000690000790A5|00000000000000000000000000000000|
01000690000790A6|00000000000000000000000000000000|
01000690000790A8|00000000000000000000000000000000|
01000690000790A9|00000000000000000000000000000000|
01000690000790AA|00000000000000000000000000000000|
01000690000790AB|00000000000000000000000000000000|
01000690000790B0|00000000000000000000000000000000|
01000690000790B1|00000000000000000000000000000000|
01000690000790B2|00000000000000000000000000000000|
01000690000790B3|00000000000000000000000000000000|
01000690000790B4|00000000000000000000000000000000|
01000690000790B5|00000000000000000000000000000000|
01000690000790B6|00000000000000000000000000000000|
01000690000790B7|00000000000000000000000000000000|
01000690000790B8|00000000000000000000000000000000|
01000690000790B9|00000000000000000000000000000000|
01000690000790BA|00000000000000000000000000000000|
01000690000790C0|00000000000000000000000000000000|
01000690000790C1|00000000000000000000000000000000|
01000690000790C2|00000000000000000000000000000000|
01000690000790C3|00000000000000000000000000000000|
01000690000790C4|00000000000000000000000000000000|
01000690000790C5|00000000000000000000000000000000|
01000690000790C6|00000000000000000000000000000000|
01000690000790C7|00000000000000000000000000000000|
01000690000790C8|00000000000000000000000000000000|
01000690000790C9|00000000000000000000000000000000|
01000690000790CA|00000000000000000000000000000000|
01000690000790CB|00000000000000000000000000000000|
01000690000790CC|00000000000000000000000000000000|
01000690000790CD|00000000000000000000000000000000|
01000690000790CE|00000000000000000000000000000000|
01000690000790CF|00000000000000000000000000000000|
01000690000790D4|00000000000000000000000000000000|
01000690085BE000|01000690085BE0000000000000000004|0
01000690085BE800|00000000000000000000000000000000|65536
010006900EF5E000|00000000000000000000000000000000|0
0100069010592000|00000000000000000000000000000000|0
01000690114B2000|00000000000000000000000000000000|0
01000690114B2800|00000000000000000000000000000000|65536
010006A0042F0000|010006A0042F00000000000000000000|0
010006A0042F0800|00000000000000000000000000000000|65536
010006A01441C000|00000000000000000000000000000000|0
010006B012854000|00000000000000000000000000000000|0
010006B012854800|00000000000000000000000000000000|65536
010006B013CA6000|00000000000000000000000000000000|0
010006C00CC10000|010006C00CC100000000000000000007|0
010006C00CC10800|00000000000000000000000000000000|196608
010006D00D0E6000|00000000000000000000000000000000|0
010006D00FF34000|00000000000000000000000000000000|
010006D0128B4000|00000000000000000000000000000000|0
010006D0128B4800|00000000000000000000000000000000|131072
010006E00DFAE000|00000000000000000000000000000000|0
010006F00EE72000|00000000000000000000000000000000|0
010006F00EE72800|00000000000000000000000000000000|65536
010006F011220000|00000000000000000000000000000000|0
010006F011220800|00000000000000000000000000000000|65536
010006F011221001|00000000000000000000000000000000|0
010006F011221002|00000000000000000000000000000000|0
010006F011221003|00000000000000000000000000000000|0
010006F011221004|00000000000000000000000000000000|0
010006F011221005|00000000000000000000000000000000|0
010006F011221006|00000000000000000000000000000000|0
010006F011221007|00000000000000000000000000000000|0
010006F011221008|00000000000000000000000000000000|0
010006F011221009|00000000000000000000000000000000|0
010006F01122100A|00000000000000000000000000000000|0
010006F01122100B|00000000000000000000000000000000|0
010006F01122100C|00000000000000000000000000000000|0
010006F01122100D|00000000000000000000000000000000|0
010006F01122100E|00000000000000000000000000000000|0
010006F01122100F|00000000000000000000000000000000|0
010006F011221010|00000000000000000000000000000000|0
010006F011221011|00000000000000000000000000000000|0
010006F011221012|00000000000000000000000000000000|0
010006F011221015|00000000000000000000000000000000|0
010007100A16A000|010007100A16A0000000000000000004|0
010007100A16A800|00000000000000000000000000000000|
010007100C7B6000|00000000000000000000000000000000|0
0100071013DAA000|00000000000000000000000000000000|
010007200AC0E000|010007200AC0E0000000000000000004|0
010007200AC0E800|00000000000000000000000000000000|
0100072010E00000|00000000000000000000000000000000|0
010007300C482000|00000000000000000000000000000000|0
010007300C482800|00000000000000000000000000000000|131072
010007300DE1E000|00000000000000000000000000000000|0
010007300DE1E800|00000000000000000000000000000000|131072
0100073011382000|00000000000000000000000000000000|0
0100073011382800|00000000000000000000000000000000|262144
0100073011383001|00000000000000000000000000000000|0
0100073011383002|00000000000000000000000000000000|0
0100073011383003|00000000000000000000000000000000|0
0100073011383004|00000000000000000000000000000000|0
0100073011383005|00000000000000000000000000000000|0
0100073011383006|00000000000000000000000000000000|0
0100073011383007|00000000000000000000000000000000|0
0100073011383008|00000000000000000000000000000000|0
0100073011383009|00000000000000000000000000000000|0
010007301138300F|00000000000000000000000000000000|0
010007400EB64000|00000000000000000000000000000000|0
010007400EB64800|00000000000000000000000000000000|196608
010007400FF24000|00000000000000000000000000000000|0
010007400FF24800|00000000000000000000000000000000|65536
0100074010E74000|00000000000000000000000000000000|0
0100074010F1C000|00000000000000000000000000000000|0
0100074010F1C800|00000000000000000000000000000000|131072
010007401287E000|00000000000000000000000000000000|0
01000750084B2000|01000750084B20000000000000000003|0
01000750084B2800|00000000000000000000000000000000|131072
010007600E8C6000|00000000000000000000000000000000|
010007700CFA2000|00000000000000000000000000000000|0
010007700CFA2800|00000000000000000000000000000000|65536
010007700D4AC000|00000000000000000000000000000000|0
010007700D4AC800|00000000000000000000000000000000|196608
01000780068C8000|01000780068C80000000000000000003|0
01000780068C8800|00000000000000000000000000000000|
010007900FCE2000|00000000000000000000000000000000|0
010007900FCE2800|00000000000000000000000000000000|131072
